"TOA5","4342","CR1000","4342","CR1000.Std.10","CRD:apr08_dukerv2_T2.CR1","51102","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2009-05-24 05:40:00",1637,0.86,213,31.19,1.771,-3.998,-49.71,54.14
"2009-05-24 05:45:00",1638,1.308,257.8,19.35,1.947,-3.931,-49.43,53.53
"2009-05-24 05:50:00",1639,0.784,285.5,15.49,0.993,-4.01,-45.56,55.86
"2009-05-24 05:55:00",1640,2.136,256.4,6.916,2.564,-3.84,-51.29,51.98
"2009-05-24 06:00:00",1641,1.393,244.6,16.09,1.81,-3.414,-49.53,50.03
"2009-05-24 06:05:00",1642,1.433,223.5,8.23,1.653,-3.322,-48.85,49.34
"2009-05-24 06:10:00",1643,0.602,269.5,23.93,1.114,-3.292,-44.93,49.85
"2009-05-24 06:15:00",1644,0.57,261,20.05,0.911,-3.601,-44.93,53.81
"2009-05-24 06:20:00",1645,0.494,305.6,29.01,0.889,-3.493,-42.72,51.52
"2009-05-24 06:25:00",1646,0.096,87.3,45.52,0.225,-3.538,-41.79,54.77
"2009-05-24 06:30:00",1647,0.261,145.5,21.92,0.392,-3.798,-40.3,56.24
"2009-05-24 06:35:00",1648,0.598,229.6,4.211,0.807,-3.623,-57.55,52.47
"2009-05-24 06:40:00",1649,0.51,216.2,21.36,0.65,-2.777,-72.34,47.95
"2009-05-24 06:45:00",1650,0.003,197.3,0.006,0.033,-1.937,-51.97,45.1
"2009-05-24 06:50:00",1651,0.498,204.3,6.88,0.8,-1.278,-57.25,41.93
"2009-05-24 06:55:00",1652,1.023,195.6,6.841,1.705,-1.713,-54.38,43.11
"2009-05-24 07:00:00",1653,1.296,181.8,24.76,1.803,-1.712,-50.56,44.32
"2009-05-24 07:05:00",1654,2.149,201.6,7.119,2.414,-2.087,-52.5,45.81
"2009-05-24 07:10:00",1655,1.812,202.5,12,2.368,-2.481,-45.08,48.25
"2009-05-24 07:15:00",1656,0.755,191.5,37.61,1.509,-2.157,-45.91,47.6
"2009-05-24 07:20:00",1657,0.293,152.8,50.43,1.202,-1.491,-44.3,45.19
"2009-05-24 07:25:00",1658,1.502,165.1,17.88,2.685,-0.641,-39.01,42.41
"2009-05-24 07:30:00",1659,1.702,158.7,12.13,2.247,-1.083,-38.44,44.39
"2009-05-24 07:35:00",1660,3.049,151.2,9.14,3.685,-1.418,-38.18,46.05
"2009-05-24 07:40:00",1661,2.432,129.9,7.554,3.417,-1.912,-41.88,49.44
"2009-05-24 07:45:00",1662,2.12,128.7,9.82,2.643,-1.951,-43.01,49.84
"2009-05-24 07:50:00",1663,3.202,161.9,10.51,3.871,-1.564,-23.18,47.52
"2009-05-24 07:55:00",1664,2.947,141.1,31.38,4.243,-1.37,-28.15,47.57
"2009-05-24 08:00:00",1665,2.164,141.1,18.52,2.855,-2.086,-32.65,50.54
"2009-05-24 08:05:00",1666,2.852,150,18.45,3.58,-1.445,-20.54,46.31
"2009-05-24 08:10:00",1667,2.662,152.4,13.5,3.257,-0.898,-25.21,44.44
"2009-05-24 08:15:00",1668,2.8,136.6,13.9,3.593,-0.933,-25.81,44.84
"2009-05-24 08:20:00",1669,4.554,127.3,10.19,5.23,-1.427,-17.94,45.05
"2009-05-24 08:25:00",1670,3.73,132.2,10.01,4.263,-1.263,-16.64,44.67
"2009-05-24 08:30:00",1671,4.005,114,7.736,4.91,-1.361,-18.8,45.1
"2009-05-24 08:35:00",1672,3.828,121.9,13.62,4.26,-1.677,-14.75,50.15
"2009-05-24 08:40:00",1673,4.488,125.3,5.663,5.547,-1.509,-8.32,49.38
"2009-05-24 08:45:00",1674,4.454,127.5,5.11,5.011,-1.325,-5.428,47.24
"2009-05-24 08:50:00",1675,4.648,131.1,16.24,5.001,-1.283,2.664,47.11
"2009-05-24 08:55:00",1676,4.403,138.8,21.59,5.377,-1.008,8.27,46.48
"2009-05-24 09:00:00",1677,5.274,130.6,8.86,5.508,-1.435,14.07,47.81
"2009-05-24 09:05:00",1678,5.211,125.5,9.52,5.576,-1.529,13.69,48.33
"2009-05-24 09:10:00",1679,5.136,135.6,11.13,5.717,-1.546,26.66,48.4
"2009-05-24 09:15:00",1680,4.588,128,9.8,5.439,-1.444,22.11,48.25
"2009-05-24 09:20:00",1681,3.904,122.4,12.58,4.557,-1.394,32.79,47.8
"2009-05-24 09:25:00",1682,3.473,131.9,11.75,5.018,-1.143,21.84,48.73
"2009-05-24 09:30:00",1683,4.113,122.5,15.1,4.799,-1.288,34.25,47.73
"2009-05-24 09:35:00",1684,4.569,127.9,17.74,5.403,-1.312,38.04,48.38
"2009-05-24 09:40:00",1685,4.856,134.1,9.09,5.909,-1.131,53.89,47.78
"2009-05-24 09:45:00",1686,5.229,133.5,8.18,5.674,-1.39,58.26,49.03
"2009-05-24 09:50:00",1687,5.292,139.9,9.46,5.71,-1.205,72.51,49.63
"2009-05-24 09:55:00",1688,5.757,126.8,6.817,6.256,-1.11,64.77,49.65
"2009-05-24 10:00:00",1689,5.662,135.9,7.986,6.455,-1.22,61.83,50.63
"2009-05-24 10:05:00",1690,5.497,134.8,8.11,6.39,-1.142,65.62,50.37
"2009-05-24 10:10:00",1691,5.3,129.2,8.1,5.87,-1.097,67.89,51.02
"2009-05-24 10:15:00",1692,6.254,129.9,5.537,6.579,-1.247,80.9,51.46
"2009-05-24 10:20:00",1693,5.813,131.9,6.447,6.246,-1.324,87.2,51.56
"2009-05-24 10:25:00",1694,6.05,129.4,4.713,6.563,-1.225,86.3,51.3
"2009-05-24 10:30:00",1695,6.133,128.3,7.564,6.494,-1.193,93.3,51.68
"2009-05-24 10:35:00",1696,5.863,129.1,10.87,6.458,-1.259,92.1,52.3
"2009-05-24 10:40:00",1697,5.036,138.2,11.55,6.112,-1.119,109.5,50.9
"2009-05-24 10:45:00",1698,5.147,138.4,12.89,6.148,-0.922,121.5,50.03
"2009-05-24 10:50:00",1699,6.075,128.4,9.46,6.863,-1.223,108.1,52.05
"2009-05-24 10:55:00",1700,5.834,135.1,15.44,6.984,-1.399,113.6,52.34
"2009-05-24 11:00:00",1701,6.122,136.6,12.33,8.17,-1.152,120.6,51.86
"2009-05-24 11:05:00",1702,6.47,131.3,11.15,7.546,-1.502,118.3,53.87
"2009-05-24 11:10:00",1703,6.141,125.6,8.12,6.602,-1.652,118.2,56.08
"2009-05-24 11:15:00",1704,6.84,128.7,6.761,7.497,-1.736,126.6,56.42
"2009-05-24 11:20:00",1705,6.919,128.4,10.75,7.608,-1.829,133,57.11
"2009-05-24 11:25:00",1706,7.194,126,5.257,8.16,-1.88,125.9,58.68
"2009-05-24 11:30:00",1707,6.805,122.3,4.732,7.598,-1.825,123.4,58.83
"2009-05-24 11:35:00",1708,6.061,124.6,7.501,6.925,-1.813,129.3,59.64
"2009-05-24 11:40:00",1709,5.757,126.5,11.26,7.598,-1.754,132.5,60.3
"2009-05-24 11:45:00",1710,5.672,127,7.448,6.935,-1.589,136.9,60.65
"2009-05-24 11:50:00",1711,6.286,129.9,5.694,6.984,-1.655,146.8,59.96
"2009-05-24 11:55:00",1712,6.326,128.3,5.432,7.131,-1.62,153.8,60.34
"2009-05-24 12:00:00",1713,6.413,122.9,9.71,6.932,-1.54,149,61.13
"2009-05-24 12:05:00",1714,6.469,124.2,6.532,7.105,-1.598,154.5,60.25
"2009-05-24 12:10:00",1715,6.155,123.7,6.474,6.661,-1.487,154.6,59.65
"2009-05-24 12:15:00",1716,5.708,121.1,8.05,6.347,-1.352,152.5,59.9
"2009-05-24 12:20:00",1717,5.687,117,6.633,6.171,-1.296,141.7,60.77
"2009-05-24 12:25:00",1718,5.733,117.4,4.323,6.524,-1.198,150.4,62.76
"2009-05-24 12:30:00",1719,5.455,116.7,5.427,6.497,-1.088,151.1,62.08
"2009-05-24 12:35:00",1720,5.329,114.9,6.483,6.145,-0.927,151.3,60.15
"2009-05-24 12:40:00",1721,5.737,118.6,7.684,6.053,-0.825,135.7,61.33
"2009-05-24 12:45:00",1722,6.201,113.9,8.81,6.873,-0.751,146.9,61.01
"2009-05-24 12:50:00",1723,6.358,112.8,5.596,6.955,-0.905,147.3,62.29
"2009-05-24 12:55:00",1724,6.229,119.1,4.659,7.017,-0.976,172.3,61.97
"2009-05-24 13:00:00",1725,5.868,118.3,8.39,6.301,-0.714,164,59.91
"2009-05-24 13:05:00",1726,6.411,112.7,2.372,6.638,-0.703,150.8,60.48
"2009-05-24 13:10:00",1727,6.66,109.8,3.966,8.39,-0.765,161.2,57.79
"2009-05-24 13:15:00",1728,6.219,116.8,14.45,7.494,-0.846,174.7,55.62
"2009-05-24 13:20:00",1729,6.358,116.7,4.831,8.33,-0.789,179.6,53.65
"2009-05-24 13:25:00",1730,7.402,117.4,8.26,8.61,-0.638,185.3,51.15
"2009-05-24 13:30:00",1731,8.3,125.1,7.19,9.54,-0.501,187.1,48.69
"2009-05-24 13:35:00",1732,7.93,127.6,9.7,9.27,-0.381,187.6,48.73
"2009-05-24 13:40:00",1733,6.545,118.2,15.22,8.41,-0.311,168.5,49.94
"2009-05-24 13:45:00",1734,6.892,110.5,13.95,7.971,-0.352,145.9,48.87
"2009-05-24 13:50:00",1735,7.145,119.7,8.68,7.896,-0.345,200.8,50.72
"2009-05-24 13:55:00",1736,8.48,120.2,7.552,9.56,-0.178,210.5,50.5
"2009-05-24 14:00:00",1737,8.15,124.8,5.296,9.16,-0.052,211.2,51.01
"2009-05-24 14:05:00",1738,8.57,127.1,3.951,9.19,-0.109,87.4,52.14
"2009-05-24 14:10:00",1739,8.18,123.4,2.331,9.32,-0.01,217.5,52.28
"2009-05-24 14:15:00",1740,9.14,120.4,4.94,10.89,0.057,212.2,50.8
"2009-05-24 14:20:00",1741,9.24,124.7,7.053,10.31,0.078,211,50.4
"2009-05-24 14:25:00",1742,9.31,124.2,3.075,10.82,0.048,203.2,51.59
"2009-05-24 14:30:00",1743,8.99,119.1,4.84,10.01,-0.043,172.8,53.15
"2009-05-24 14:35:00",1744,8.72,117.9,7.384,9.91,0.05,172,49.32
"2009-05-24 14:40:00",1745,9.27,120.9,9.11,10.39,0.075,186.9,50.39
"2009-05-24 14:45:00",1746,9.17,120.8,5.984,10.39,0.115,203.5,49.46
"2009-05-24 14:50:00",1747,9.3,126.1,9.01,10.8,0.092,115,47.78
"2009-05-24 14:55:00",1748,9.64,123.3,13.92,12.19,0.038,158.5,48.51
"2009-05-24 15:00:00",1749,9.74,122.7,4.724,11.93,0.048,152.4,48.63
"2009-05-24 15:05:00",1750,10,122.2,7.752,12.4,0.089,93,47.22
"2009-05-24 15:10:00",1751,9.8,136.8,13.1,11.24,-0.015,108.2,46.77
"2009-05-24 15:15:00",1752,8.57,116.3,7.341,10.44,-0.057,109,50.86
"2009-05-24 15:20:00",1753,9.37,125.9,5.19,10.82,-0.009,119.1,49.07
"2009-05-24 15:25:00",1754,9.19,122.6,6.341,10.32,-0.074,107.4,49.04
"2009-05-24 15:30:00",1755,9.79,123.1,5.364,11.47,-0.08,128.8,48.59
"2009-05-24 15:35:00",1756,9.06,123.4,10.39,10.53,-0.008,115.9,47.22
"2009-05-24 15:40:00",1757,8.48,122.1,13.28,10.74,0.097,132.5,47.22
"2009-05-24 15:45:00",1758,7.87,118.2,10.84,10.29,0.058,124.2,49.21
"2009-05-24 15:50:00",1759,7.789,121.5,6.854,8.85,0.12,133,48.45
"2009-05-24 15:55:00",1760,7.751,111.2,13.79,8.92,0.142,119.8,47.47
"2009-05-24 16:00:00",1761,7.203,114.2,9.73,8.95,0.207,119.4,46.56
"2009-05-24 16:05:00",1762,7.255,116.1,9.66,8.01,0.25,123.1,46.63
"2009-05-24 16:10:00",1763,8.08,122.2,7.961,9.64,0.362,162.7,45.44
"2009-05-24 16:15:00",1764,7.707,116.5,7.933,8.55,0.459,175.8,46.43
"2009-05-24 16:20:00",1765,7.864,115.9,5.186,9,0.446,185.2,43.92
"2009-05-24 16:25:00",1766,7.662,128.9,14.65,9.38,0.44,182.2,43.74
"2009-05-24 16:30:00",1767,8.43,117.5,5.198,9.12,0.587,154.6,42.8
"2009-05-24 16:35:00",1768,8.07,124.2,12.39,10.3,0.647,160.5,41.45
"2009-05-24 16:40:00",1769,8.17,114.4,15.52,10.1,0.642,144.2,40.45
"2009-05-24 16:45:00",1770,9.23,124,15.59,12.38,0.785,163,39.09
"2009-05-24 16:50:00",1771,9.78,120.9,6.952,11.43,0.696,163.9,40.72
"2009-05-24 16:55:00",1772,8.71,120.7,6.819,9.81,0.687,162.3,41.14
"2009-05-24 17:00:00",1773,9.09,127.6,10.16,10.01,0.821,168.1,40.38
"2009-05-24 17:05:00",1774,9.5,123.8,4.927,10.87,0.878,164.7,40.06
"2009-05-24 17:10:00",1775,9.33,126.7,9.01,10.34,0.782,161.3,40.11
"2009-05-24 17:15:00",1776,9.59,122.9,9.81,11.09,0.677,153.4,39.86
"2009-05-24 17:20:00",1777,9.96,126.8,9.23,11.25,0.735,164.8,38.7
"2009-05-24 17:25:00",1778,7.996,138.7,12.52,10.27,0.979,161.1,38.19
"2009-05-24 17:30:00",1779,8.23,126.3,11,10.53,0.928,156.4,39.42
"2009-05-24 17:35:00",1780,8.8,120.7,11.55,10.82,0.825,134.1,39.8
"2009-05-24 17:40:00",1781,7.071,115.8,24.22,11.18,0.877,143.7,38.6
"2009-05-24 17:45:00",1782,7.954,119.6,16.25,12.05,0.934,130.6,39.83
"2009-05-24 17:50:00",1783,7.729,119.3,19.63,9.46,0.811,124.7,41.54
"2009-05-24 17:55:00",1784,8.17,120.9,18.16,9.77,0.85,138.8,41.56
"2009-05-24 18:00:00",1785,8.2,126.5,14.8,12.1,0.981,136.4,42.46
"2009-05-24 18:05:00",1786,9.9,132.7,11.53,11.73,0.963,134,42.48
"2009-05-24 18:10:00",1787,7.388,127,19.09,9.84,0.908,105.1,44.15
"2009-05-24 18:15:00",1788,8.26,129.4,15.88,10.8,0.892,117.9,44.75
"2009-05-24 18:20:00",1789,8.01,127.7,16.44,10.09,0.883,108.1,44.48
"2009-05-24 18:25:00",1790,8.79,124.9,9.47,10.89,0.844,72.45,45.85
"2009-05-24 18:30:00",1791,7.992,119.6,5.772,10.49,0.872,105.6,45.28
"2009-05-24 18:35:00",1792,7.572,105.8,10.28,9.16,0.884,82.9,46.2
"2009-05-24 18:40:00",1793,6.538,126.8,18.81,9.27,1.027,86.3,45.35
"2009-05-24 18:45:00",1794,7.18,114.1,11.54,10.37,0.959,56.33,46.04
"2009-05-24 18:50:00",1795,6.752,133.3,8.39,9.77,1.02,92.3,46.22
"2009-05-24 18:55:00",1796,7.799,126.6,10.97,9.39,1.041,34.58,46.35
"2009-05-24 19:00:00",1797,7.615,131.7,13.43,11.19,0.93,54.12,46.64
"2009-05-24 19:05:00",1798,8,118.4,9.79,10.55,0.866,29.71,47.22
"2009-05-24 19:10:00",1799,6.507,125.1,15.86,8.91,0.985,46.21,47.19
"2009-05-24 19:15:00",1800,7.74,125.8,12.72,9.83,0.934,62.16,46.78
"2009-05-24 19:20:00",1801,6.996,113.9,17.28,9.26,1.102,69.7,46.43
"2009-05-24 19:25:00",1802,6.413,113.3,26.92,8.36,1.097,33.15,46
"2009-05-24 19:30:00",1803,6.551,114.9,17.24,8.25,1.104,51.46,46.76
"2009-05-24 19:35:00",1804,4.803,118,18.89,6.083,1.227,54.35,45.97
"2009-05-24 19:40:00",1805,7.546,122.5,11.92,8.77,1.142,33.53,46.54
"2009-05-24 19:45:00",1806,6.149,119.3,12.95,7.419,1.164,45.96,46.99
"2009-05-24 19:50:00",1807,5.194,133.1,42.57,7.392,1.059,-26.07,46.54
"2009-05-24 19:55:00",1808,5.681,109.5,12.85,7.967,1.052,11.45,47.48
"2009-05-24 20:00:00",1809,5.66,131.9,10.77,6.468,1.192,42.92,47.13
"2009-05-24 20:05:00",1810,5.002,123.1,19.49,7.144,1.098,17.08,47.78
"2009-05-24 20:10:00",1811,2.902,122.1,32.94,6.197,1.167,13.09,47.36
"2009-05-24 20:15:00",1812,3.084,111.6,39.77,5.25,1.13,14.19,48.71
"2009-05-24 20:20:00",1813,4.232,140,79.08,6.007,1.069,20.57,48.72
"2009-05-24 20:25:00",1814,4.333,115.5,41.78,7.775,1.013,16.43,48.79
"2009-05-24 20:30:00",1815,3.638,172,45.43,6.282,1.125,12.43,48.63
"2009-05-24 20:35:00",1816,4.481,126.1,20.06,6.827,1.166,2.964,48.97
"2009-05-24 20:40:00",1817,5.075,121.2,14.02,6.527,1.048,-5.501,49.84
"2009-05-24 20:45:00",1818,5.809,130.5,10.02,7.745,0.998,-3.642,50.28
"2009-05-24 20:50:00",1819,6.674,131.4,7.845,7.507,0.975,-14.94,50.45
"2009-05-24 20:55:00",1820,6.157,131.9,10.4,7.046,0.943,-44.99,50.05
"2009-05-24 21:00:00",1821,5.978,138.4,8.13,6.507,0.978,-44.11,50.34
"2009-05-24 21:05:00",1822,5.822,137,8.21,6.804,0.87,-50.44,50.89
"2009-05-24 21:10:00",1823,5.83,135.1,8.57,6.641,0.849,-27.2,50.74
"2009-05-24 21:15:00",1824,5.226,133.3,5.644,6.086,0.834,-12.21,51.71
"2009-05-24 21:20:00",1825,5.206,135.9,4.555,5.694,0.816,-6.657,51.88
"2009-05-24 21:25:00",1826,4.856,139.5,6.924,5.547,0.806,-21.3,51.95
"2009-05-24 21:30:00",1827,4.806,141.4,8.5,5.106,0.799,-29.09,51.88
"2009-05-24 21:35:00",1828,4.881,136.9,4.922,5.723,0.788,-28.81,52.41
"2009-05-24 21:40:00",1829,4.272,140.5,7.52,4.782,0.858,-29.52,51.57
"2009-05-24 21:45:00",1830,4.613,136.8,5.974,5.308,0.746,-39.26,52.67
"2009-05-24 21:50:00",1831,4.747,145.4,5.637,5.282,0.681,-29.54,52.77
"2009-05-24 21:55:00",1832,4.544,147,4.594,4.956,0.976,-29.94,51.04
"2009-05-24 22:00:00",1833,4.232,148,7.113,4.59,0.991,-26.4,51.14
"2009-05-24 22:05:00",1834,4.711,140,5.503,5.25,0.724,-40.39,52.37
"2009-05-24 22:10:00",1835,4.886,148,9.51,5.57,0.718,-49.61,51.69
"2009-05-24 22:15:00",1836,4.844,147.3,12.25,5.302,0.776,-32.48,51.14
"2009-05-24 22:20:00",1837,5.006,140.4,11.89,6.132,0.799,-11.66,51.2
"2009-05-24 22:25:00",1838,4.313,129.4,16.23,5.792,0.822,-5.853,51.14
"2009-05-24 22:30:00",1839,4.325,133.2,8.02,5.41,0.784,-6.757,51.41
"2009-05-24 22:35:00",1840,5.337,134.2,9.54,6.096,0.815,-10.3,51.33
"2009-05-24 22:40:00",1841,5.857,134.2,8.19,6.618,0.796,-13.97,51.67
"2009-05-24 22:45:00",1842,6.451,134.6,7.754,6.994,0.806,-17.31,51.88
"2009-05-24 22:50:00",1843,5.91,137.9,4.858,6.912,0.793,-21.83,52.02
"2009-05-24 22:55:00",1844,5.837,137.2,16.26,6.844,0.723,-23.86,52.12
"2009-05-24 23:00:00",1845,6.059,133,8.15,7.206,0.782,-28.54,52.15
"2009-05-24 23:05:00",1846,5.483,136.2,8.86,5.821,0.673,-30.14,53.13
"2009-05-24 23:10:00",1847,5.948,133,4.55,6.23,0.599,-23.16,53.87
"2009-05-24 23:15:00",1848,5.615,135.5,6.437,6.455,0.607,-23.71,53.45
"2009-05-24 23:20:00",1849,6.041,131.7,3.212,6.808,0.614,-24.06,53.53
"2009-05-24 23:25:00",1850,5.398,135.1,6.57,5.775,0.624,-16.91,53.88
"2009-05-24 23:30:00",1851,4.958,134.4,4.967,5.521,0.615,-14.32,54.11
"2009-05-24 23:35:00",1852,5.23,135.4,6.14,5.612,0.636,-20.6,53.75
"2009-05-24 23:40:00",1853,4.777,141.4,4.849,5.606,0.681,-27.2,53.33
"2009-05-24 23:45:00",1854,4.885,136.5,5.932,5.57,0.72,-21.4,53.12
"2009-05-24 23:50:00",1855,5.253,138.3,9.25,6.05,0.726,-12.06,53.03
"2009-05-24 23:55:00",1856,4.759,135.7,7.19,5.23,0.677,-17.63,53.87
"2009-05-25 00:00:00",1857,5.759,135.3,6.165,6.187,0.645,-14.19,54.15
"2009-05-25 00:05:00",1858,5.633,136.3,3.413,5.87,0.639,-14.32,54.65
"2009-05-25 00:10:00",1859,6.396,134,10.66,7.66,0.648,-14.24,54.43
"2009-05-25 00:15:00",1860,5.844,140.8,12.08,6.726,0.685,-13.69,54.16
"2009-05-25 00:20:00",1861,5.699,138.8,7.052,6.197,0.677,-12.89,54
"2009-05-25 00:25:00",1862,6.408,139.6,9.29,6.997,0.657,-12.91,54.44
"2009-05-25 00:30:00",1863,5.423,137.8,9.75,6.573,0.617,-17.23,54.77
"2009-05-25 00:35:00",1864,4.447,132.9,7.355,4.74,0.57,-29.04,54.75
"2009-05-25 00:40:00",1865,4.282,143.2,6.534,5.008,0.537,-20.15,55.11
"2009-05-25 00:45:00",1866,4.331,143,12.45,5.103,0.562,-15.42,55.13
"2009-05-25 00:50:00",1867,4.051,126.5,4.263,5.266,0.489,-9.92,55.51
"2009-05-25 00:55:00",1868,5.102,122.8,3.252,5.56,0.327,-8.67,56.31
"2009-05-25 01:00:00",1869,4.805,133.9,10.63,5.537,0.271,-8.01,56.94
"2009-05-25 01:05:00",1870,4.736,130.7,5.581,5.668,0.255,-8.09,57.35
"2009-05-25 01:10:00",1871,4.429,135.7,9.87,5.459,0.201,-12.23,58.05
"2009-05-25 01:15:00",1872,4.413,137.4,4.796,5.56,0.209,-11.28,57.99
"2009-05-25 01:20:00",1873,3.987,132.8,7.606,4.717,0.176,-7.536,58.36
"2009-05-25 01:25:00",1874,3.807,127.5,5.313,4.361,0.141,-6.004,58.31
"2009-05-25 01:30:00",1875,3.683,130.5,6.005,4.018,0.124,-7.636,58.3
"2009-05-25 01:35:00",1876,4.179,134.6,5.855,4.874,0.13,-7.762,59.14
"2009-05-25 01:40:00",1877,4.69,135.6,9.63,6.096,0.168,-6.355,59.31
"2009-05-25 01:45:00",1878,5.786,130.4,7.443,6.997,0.298,-6.054,59.41
"2009-05-25 01:50:00",1879,6.439,131,10.89,7.477,0.324,-6.833,60.02
"2009-05-25 01:55:00",1880,5.323,129.8,8.14,6.141,0.275,-6.883,59.57
"2009-05-25 02:00:00",1881,6.363,131,4.492,7.811,0.22,-5.928,61.59
"2009-05-25 02:05:00",1882,6.161,139,12.76,7.588,0.164,-7.486,62.07
"2009-05-25 02:10:00",1883,6.582,138.1,6.567,7.21,0.111,-6.129,62.53
"2009-05-25 02:15:00",1884,6.976,143.5,10.5,8.91,0.063,-6.581,63.83
"2009-05-25 02:20:00",1885,4.992,141,7.796,5.645,-0.011,-10.45,63.96
"2009-05-25 02:25:00",1886,5.027,138.1,9,5.573,0.057,-7.586,63.35
"2009-05-25 02:30:00",1887,3.814,134.2,28.73,5.06,0.035,-9.42,64.05
"2009-05-25 02:35:00",1888,3.648,130.6,54.97,6.769,0.001,-16.33,64.55
"2009-05-25 02:40:00",1889,2.544,131.4,27.23,4.051,-0.034,-12.53,64.74
"2009-05-25 02:45:00",1890,3.227,146.5,20.4,4.515,-0.036,-16.96,64.33
"2009-05-25 02:50:00",1891,2.896,132.1,32.85,4.887,-0.055,-20.77,64.67
"2009-05-25 02:55:00",1892,2.949,146.3,23.85,4.926,-0.089,-12.71,64.82
"2009-05-25 03:00:00",1893,3.304,126.7,23.28,5.106,-0.11,-12.36,64.84
"2009-05-25 03:05:00",1894,5.442,136.3,11.16,7.392,-0.051,-26.05,62.88
"2009-05-25 03:10:00",1895,7.064,130.4,7.909,8.19,0.177,-26.9,60.78
"2009-05-25 03:15:00",1896,6.926,134.4,7.478,7.98,0.236,-25.62,60.06
"2009-05-25 03:20:00",1897,6.991,134.4,5.388,8.34,0.244,-27.78,59.89
"2009-05-25 03:25:00",1898,6.969,130,7.624,7.317,0.206,-21.65,60.15
"2009-05-25 03:30:00",1899,7.827,133.9,5.002,9.07,0.19,-14.07,59.83
"2009-05-25 03:35:00",1900,7.855,132.4,6.012,8.92,0.202,-16.13,59.9
"2009-05-25 03:40:00",1901,7.39,139.7,6.439,8.63,0.101,-21.2,60.68
"2009-05-25 03:45:00",1902,6.962,134.2,7.521,7.807,-0.129,-18.79,62.65
"2009-05-25 03:50:00",1903,7.072,135.1,7.645,7.722,-0.143,-13.94,61.87
"2009-05-25 03:55:00",1904,6.856,142.2,11.78,7.657,-0.156,-11.56,61.27
"2009-05-25 04:00:00",1905,7.108,129.9,5.942,7.98,-0.199,-10.35,60.94
"2009-05-25 04:05:00",1906,7.821,129.8,6.122,8.54,-0.33,-18.49,61.23
"2009-05-25 04:10:00",1907,7.287,122,15.01,8.3,-0.217,-23.11,60.93
"2009-05-25 04:15:00",1908,6.362,121.6,13.54,7.432,-0.137,-26.38,60
"2009-05-25 04:20:00",1909,6.205,129,6.404,7.102,-0.329,-34.97,61.04
"2009-05-25 04:25:00",1910,6.445,126.5,5.885,7.83,-0.536,-24.72,62.27
"2009-05-25 04:30:00",1911,6.584,122.7,5.372,7.484,-0.675,-35.27,63.45
"2009-05-25 04:35:00",1912,7.146,121.2,4.065,7.686,-0.875,-42.51,64.67
"2009-05-25 04:40:00",1913,6.918,132,6.855,7.716,-1.076,-54.47,65.75
"2009-05-25 04:45:00",1914,7.428,131.2,14.21,9.75,-0.781,-57.73,63.48
"2009-05-25 04:50:00",1915,7.887,132.6,12.42,9.11,-0.515,-57.56,61.91
"2009-05-25 04:55:00",1916,5.896,120.6,18.41,7.984,-0.526,-53.77,62.05
"2009-05-25 05:00:00",1917,5.123,113.6,29.34,7.915,-0.487,-59.22,61.47
"2009-05-25 05:05:00",1918,3.87,129.4,48.36,6.416,-0.459,-58.56,60.46
"2009-05-25 05:10:00",1919,5.359,104.8,12.34,6.948,-0.561,-54.54,60.26
"2009-05-25 05:15:00",1920,4.455,107.4,14.56,6.909,-0.668,-57.03,61.28
"2009-05-25 05:20:00",1921,3.924,110.3,17.9,5.161,-1.002,-56.73,64.57
"2009-05-25 05:25:00",1922,4.469,109.8,8.64,5.818,-1.339,-57.03,67.21
"2009-05-25 05:30:00",1923,5.064,124.5,7.237,5.958,-1.45,-50.22,67.81
"2009-05-25 05:35:00",1924,5.44,135.4,8.29,6.096,-1.474,-55.5,68.64
"2009-05-25 05:40:00",1925,4.809,127,18.48,6.181,-1.421,-51.99,67.7
"2009-05-25 05:45:00",1926,5.555,126.3,12.06,7.389,-1.014,-51.31,64.46
"2009-05-25 05:50:00",1927,5.425,112.4,8.89,6.187,-1.029,-50.31,65.12
"2009-05-25 05:55:00",1928,5.55,122.8,10.08,7.399,-1.27,-51.76,66.98
"2009-05-25 06:00:00",1929,5.593,125.4,8.72,6.132,-1.102,-53.27,65.56
"2009-05-25 06:05:00",1930,5.829,128.7,7.762,6.965,-1.021,-56.61,64.87
"2009-05-25 06:10:00",1931,5.22,121.8,14.3,6.341,-1.007,-55.89,64.62
"2009-05-25 06:15:00",1932,4.651,114.1,14.78,6.203,-0.849,-56.04,63.32
"2009-05-25 06:20:00",1933,4.857,119.9,12.96,5.952,-0.923,-57.8,63.9
"2009-05-25 06:25:00",1934,4.917,120.9,8.4,6.853,-0.986,-56.14,64.24
"2009-05-25 06:30:00",1935,4.917,118.6,9.07,5.622,-0.98,-56.79,64.3
"2009-05-25 06:35:00",1936,5.039,116.4,8.56,5.89,-0.974,-50.48,64.44
"2009-05-25 06:40:00",1937,5.34,115.5,12.73,6.337,-0.908,-36.51,63.74
