"TOA5","4342","CR1000","4342","CR1000.Std.10","CRD:apr08_dukerv2_T2.CR1","51102","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2008-08-10 20:05:00",15587,5.649,118.8,5.267,6.821,2.32,62.84,58.8
"2008-08-10 20:10:00",15588,5.246,115.7,11.75,6.171,2.35,51.37,57.94
"2008-08-10 20:15:00",15589,5.851,122.8,6.934,6.785,2.207,47.12,59.26
"2008-08-10 20:20:00",15590,5.4,123.7,11.51,5.945,2.094,40.05,58.82
"2008-08-10 20:25:00",15591,6.511,126.2,6.36,7.278,2.078,32.87,59.33
"2008-08-10 20:30:00",15592,6.041,118.9,7.962,6.857,1.838,26.06,61.2
"2008-08-10 20:35:00",15593,5.094,124.8,8.31,5.994,1.964,20.84,58.58
"2008-08-10 20:40:00",15594,5.169,132,10.96,6.112,2.122,16.07,57.12
"2008-08-10 20:45:00",15595,4.905,132.6,10.63,5.475,2.06,10.24,56.94
"2008-08-10 20:50:00",15596,4.039,136.6,8.02,4.593,2.124,4.67,56.65
"2008-08-10 20:55:00",15597,3.019,132.8,8.27,3.721,2.211,-0.377,55.47
"2008-08-10 21:00:00",15598,2.758,128.9,10.4,3.103,2.183,-3.691,54.38
"2008-08-10 21:05:00",15599,1.953,138.4,11.89,2.806,2.221,-7.081,54.77
"2008-08-10 21:10:00",15600,1.577,171.2,16.64,1.947,2.581,-13.66,53.28
"2008-08-10 21:15:00",15601,1.867,171.9,9.03,2.212,3.075,-19.39,48.91
"2008-08-10 21:20:00",15602,1.728,168.4,20.63,2.14,2.892,-23.65,49.58
"2008-08-10 21:25:00",15603,1.94,180.9,18.09,2.77,2.898,-28.68,49.51
"2008-08-10 21:30:00",15604,1.866,178,9.33,2.323,2.734,-33.15,50.16
"2008-08-10 21:35:00",15605,1.74,181.1,8.84,2.208,2.834,-39.1,48.23
"2008-08-10 21:40:00",15606,1.699,191.9,6.947,2.172,2.78,-46.6,46.8
"2008-08-10 21:45:00",15607,0.563,242.8,49.32,1.104,2.723,-54.97,46.42
"2008-08-10 21:50:00",15608,0.858,324.9,52.59,1.597,2.232,-69.53,53.62
"2008-08-10 21:55:00",15609,0.219,74.68,63.57,0.706,1.58,-71.26,56.7
"2008-08-10 22:00:00",15610,1.081,288,19.21,1.428,1.555,-72.19,54.93
"2008-08-10 22:05:00",15611,1.028,326.4,14.23,1.33,1.479,-72.69,57.56
"2008-08-10 22:10:00",15612,0.817,290.5,16.48,1.065,1.143,-73.25,60.37
"2008-08-10 22:15:00",15613,0.548,265.2,11.42,1.055,1.098,-72.14,58.48
"2008-08-10 22:20:00",15614,0.58,273.6,12.29,0.954,1.358,-74.99,55.41
"2008-08-10 22:25:00",15615,0.779,305.9,21.39,1.271,1.349,-76.3,57.71
"2008-08-10 22:30:00",15616,0.896,336.8,9.56,1.192,1.037,-77.74,61.27
"2008-08-10 22:35:00",15617,0.164,48.63,16.32,0.65,0.705,-76.33,64.04
"2008-08-10 22:40:00",15618,0.918,101.8,22.18,1.434,0.305,-73.35,66.79
"2008-08-10 22:45:00",15619,0.772,1.369,41.64,1.741,0.735,-59.43,61.96
"2008-08-10 22:50:00",15620,0.219,255.8,22,0.696,1.272,-41.85,60.39
"2008-08-10 22:55:00",15621,0.624,221.6,23.09,1.29,1.229,-35.42,60.84
"2008-08-10 23:00:00",15622,0.061,333.6,5.728,0.336,1.145,-27.73,62.27
"2008-08-10 23:05:00",15623,0.04,285.2,3.443,0.167,1.137,-28.71,60.62
"2008-08-10 23:10:00",15624,1.494,290.2,14.16,2.306,1.199,-32.28,63.54
"2008-08-10 23:15:00",15625,2.011,303.9,18.73,2.806,1.097,-40.62,66
"2008-08-10 23:20:00",15626,2.371,324.6,15.72,4.021,1.32,-54.86,63.82
"2008-08-10 23:25:00",15627,2.077,303.4,9.6,3.306,1.236,-67.02,65.5
"2008-08-10 23:30:00",15628,1.634,304.7,12.18,2.754,1.177,-74.35,65.6
"2008-08-10 23:35:00",15629,0.475,300.8,32.5,0.879,1.074,-77.04,66.55
"2008-08-10 23:40:00",15630,0.517,328.5,16.4,0.882,1.021,-77.21,67
"2008-08-10 23:45:00",15631,0.131,340.5,19.36,0.395,0.99,-80,67.28
"2008-08-10 23:50:00",15632,0.073,336.8,21.3,0.252,0.775,-79.02,68.9
"2008-08-10 23:55:00",15633,0.129,316.7,51.69,0.438,0.624,-80.1,68.81
"2008-08-11 00:00:00",15634,0.5,200.3,11.53,0.67,0.576,-76.13,68.61
"2008-08-11 00:05:00",15635,1.044,204.4,2.414,1.382,0.563,-77.97,68.93
"2008-08-11 00:10:00",15636,1.244,218.3,5.419,1.568,0.552,-77.92,68.59
"2008-08-11 00:15:00",15637,1.106,280.3,24.6,1.712,0.78,-75.96,68.64
"2008-08-11 00:20:00",15638,1.13,277.6,14.43,1.375,0.945,-74.13,68.96
"2008-08-11 00:25:00",15639,1.013,273.1,25.42,1.437,0.897,-73.07,69.28
"2008-08-11 00:30:00",15640,0.486,247.8,23.91,0.748,0.714,-73.9,70.32
"2008-08-11 00:35:00",15641,0.178,241,22.84,0.709,0.604,-74.18,70.65
"2008-08-11 00:40:00",15642,0.502,230.6,5.836,0.84,0.553,-74.23,70.88
"2008-08-11 00:45:00",15643,1.086,230.1,4.504,1.421,0.616,-74.73,69.79
"2008-08-11 00:50:00",15644,0.199,235.8,7.396,0.595,0.73,-74.46,69.45
"2008-08-11 00:55:00",15645,0,0,0,0,0.681,-74.72,69.98
"2008-08-11 01:00:00",15646,0.04,299.9,0.863,0.212,0.532,-73.86,70.79
"2008-08-11 01:05:00",15647,0.257,295.2,9.78,0.415,0.467,-73.04,71.28
"2008-08-11 01:10:00",15648,0.146,266.7,11.66,0.425,0.406,-72.54,71.44
"2008-08-11 01:15:00",15649,0.116,260.3,3.471,0.601,0.36,-72.72,71.79
"2008-08-11 01:20:00",15650,0.745,285.2,10.19,1.372,0.489,-71.56,71.31
"2008-08-11 01:25:00",15651,0.875,276.1,13.93,1.019,0.466,-70.78,72.09
"2008-08-11 01:30:00",15652,0.747,251.7,11.51,0.954,0.281,-72.77,72.88
"2008-08-11 01:35:00",15653,1.138,243.5,8.7,1.398,0.272,-73.47,72.62
"2008-08-11 01:40:00",15654,1.251,265.8,5.234,1.362,0.452,-74.75,72.23
"2008-08-11 01:45:00",15655,1.377,289.1,9.87,1.731,0.571,-71.94,72.08
"2008-08-11 01:50:00",15656,1.535,294.6,9.74,2.189,0.64,-72.67,71.71
"2008-08-11 01:55:00",15657,1.252,299.6,13.46,2.176,0.665,-73.6,71.66
"2008-08-11 02:00:00",15658,1.096,290.6,15.15,1.359,0.452,-71.61,72.35
"2008-08-11 02:05:00",15659,1.354,294.9,9.19,2.212,0.375,-72.62,72.28
"2008-08-11 02:10:00",15660,1.631,302.9,6.163,2.114,0.534,-74.25,70.86
"2008-08-11 02:15:00",15661,1.663,295.2,9.94,2.084,0.421,-72.34,71.17
"2008-08-11 02:20:00",15662,1.406,267.8,11.2,2.136,0.159,-73.32,72.5
"2008-08-11 02:25:00",15663,0.861,271.7,14.04,1.264,-0.177,-71.31,73.75
"2008-08-11 02:30:00",15664,0.593,248.7,17.03,0.771,-0.354,-73.07,74.4
"2008-08-11 02:35:00",15665,0.66,244.7,11.82,0.872,-0.246,-74.05,73.65
"2008-08-11 02:40:00",15666,0.386,262.5,8.77,0.575,-0.032,-73.95,73.45
"2008-08-11 02:45:00",15667,0.405,258.9,0.074,0.516,0.088,-74.4,73.28
"2008-08-11 02:50:00",15668,0.413,251.4,3.545,0.474,0.169,-74.35,73.17
"2008-08-11 02:55:00",15669,0.747,265.4,6.267,1.199,0.157,-73.92,72.98
"2008-08-11 03:00:00",15670,0.77,265,16.52,1.114,-0.119,-72.27,73.45
"2008-08-11 03:05:00",15671,0.733,288.8,12.59,1.183,-0.219,-71.96,73.64
"2008-08-11 03:10:00",15672,0.441,294.5,20.07,0.902,-0.01,-73.72,72.97
"2008-08-11 03:15:00",15673,0.054,278.9,18.49,0.225,-0.184,-74.55,74.06
"2008-08-11 03:20:00",15674,0.473,297.8,16.49,0.846,-0.299,-72.62,75.02
"2008-08-11 03:25:00",15675,0.601,262.4,20.19,0.784,-0.253,-72.12,75.2
"2008-08-11 03:30:00",15676,0.572,243,15.33,0.735,-0.399,-72.52,75.6
"2008-08-11 03:35:00",15677,0.406,248.3,17.22,0.683,-0.363,-73.3,75.29
"2008-08-11 03:40:00",15678,0.208,280.9,19.1,0.516,-0.471,-73.82,76.1
"2008-08-11 03:45:00",15679,0.396,264.5,20.28,0.673,-0.482,-72.97,76.37
"2008-08-11 03:50:00",15680,0.002,262.2,4.868,0.013,-0.522,-73.7,76.8
"2008-08-11 03:55:00",15681,0,0,0,0,-0.487,-73.2,76.66
"2008-08-11 04:00:00",15682,0,0,0,0,-0.509,-73.9,76.45
"2008-08-11 04:05:00",15683,0.061,308.2,3.914,0.281,-0.57,-72.92,76.99
"2008-08-11 04:10:00",15684,0.086,189.5,1.947,0.359,-0.769,-73.67,78.03
"2008-08-11 04:15:00",15685,0.457,206.9,10.77,0.696,-0.855,-73.6,78.18
"2008-08-11 04:20:00",15686,0.559,196.2,10.59,1.049,-0.816,-74.26,78.24
"2008-08-11 04:25:00",15687,1.539,209.1,6.625,1.996,-0.774,-77.47,77.26
"2008-08-11 04:30:00",15688,1.498,214.7,6.544,1.983,-0.685,-75.9,76.91
"2008-08-11 04:35:00",15689,1.618,208.9,4.784,1.895,-0.675,-77,77.03
"2008-08-11 04:40:00",15690,1.491,212.6,3.775,1.741,-0.714,-76.63,77.27
"2008-08-11 04:45:00",15691,0.873,212.1,3.572,1.12,-0.556,-74.95,76.62
"2008-08-11 04:50:00",15692,1.013,191.9,8.03,1.692,-0.548,-75.25,75.99
"2008-08-11 04:55:00",15693,1.194,195.2,7.893,1.362,-0.824,-75,76.84
"2008-08-11 05:00:00",15694,0.971,196.9,6.819,1.29,-1.014,-73.84,77.73
"2008-08-11 05:05:00",15695,0.615,172.6,15.46,1.209,-1.082,-62.65,78.17
"2008-08-11 05:10:00",15696,0.618,209.4,12.39,1.199,-1.015,-63.93,78.01
"2008-08-11 05:15:00",15697,0.575,202,4.066,0.637,-0.814,-71.27,77.3
"2008-08-11 05:20:00",15698,0.732,188.2,5.533,0.859,-0.768,-71.63,76.91
"2008-08-11 05:25:00",15699,0.789,183.3,6.62,1.189,-0.876,-73.99,77.34
"2008-08-11 05:30:00",15700,1.023,192.1,12.92,1.46,-0.92,-73.54,77.1
"2008-08-11 05:35:00",15701,1.059,190.9,6.398,1.552,-0.908,-75.7,76.51
"2008-08-11 05:40:00",15702,0.652,176.5,16.1,1.013,-1.001,-73.61,76.91
"2008-08-11 05:45:00",15703,0.234,162.2,23.86,0.738,-0.992,-73.79,76.55
"2008-08-11 05:50:00",15704,0.01,36.15,0.022,0.098,-0.981,-72.71,76.07
"2008-08-11 05:55:00",15705,0,0,0,0,-1.089,-75.15,76.24
"2008-08-11 06:00:00",15706,0.05,245.1,0.069,0.225,-1.263,-72.19,77.1
"2008-08-11 06:05:00",15707,0.245,225.9,10.01,0.421,-1.063,-71.94,76.5
"2008-08-11 06:10:00",15708,0,0,0,0,-0.867,-71.03,75.67
"2008-08-11 06:15:00",15709,0.066,269.9,12.33,0.193,-0.879,-70.28,75.82
"2008-08-11 06:20:00",15710,0.379,248.3,7.357,0.438,-0.948,-70.46,76.48
"2008-08-11 06:25:00",15711,0.408,220.7,9.58,0.526,-0.918,-69.7,75.63
"2008-08-11 06:30:00",15712,0.879,201.6,6.544,1.14,-0.918,-69.78,74.49
"2008-08-11 06:35:00",15713,0.659,205,5.727,0.866,-0.86,-68.52,74.1
"2008-08-11 06:40:00",15714,0.645,193.9,7.768,0.843,-0.745,-67.16,73.51
"2008-08-11 06:45:00",15715,1.063,185.8,6.269,1.277,-0.827,-68.29,73.83
"2008-08-11 06:50:00",15716,1.228,189.6,11.87,1.47,-0.912,-66.16,73.79
"2008-08-11 06:55:00",15717,1.251,186.6,8.81,1.646,-0.916,-65.96,73.46
"2008-08-11 07:00:00",15718,1.831,197.1,3.236,2.189,-1.026,-65.4,73.44
"2008-08-11 07:05:00",15719,1.475,188.9,7.518,1.81,-1.257,-63.49,74.89
"2008-08-11 07:10:00",15720,1.423,188.4,5.274,1.604,-1.228,-62.74,74.78
"2008-08-11 07:15:00",15721,1.267,173.1,10.52,1.428,-1.182,-61.26,74.39
"2008-08-11 07:20:00",15722,1.555,180.3,3.654,1.653,-1.116,-60.93,74.03
"2008-08-11 07:25:00",15723,1.487,169.5,7.634,1.601,-1.022,-58.72,73.71
"2008-08-11 07:30:00",15724,1.291,182.6,8.98,1.702,-1,-56.35,73.44
"2008-08-11 07:35:00",15725,1.5,171,9.27,1.79,-0.586,-15.71,71.59
"2008-08-11 07:40:00",15726,2.098,159.5,13.47,2.45,0.124,-4.776,68.41
"2008-08-11 07:45:00",15727,2.068,155.3,10.49,2.29,0.443,0.553,67.25
"2008-08-11 07:50:00",15728,1.73,132.5,15.2,2.058,0.492,6.108,67.93
"2008-08-11 07:55:00",15729,1.402,134.8,14.33,1.643,0.355,11.28,68.39
"2008-08-11 08:00:00",15730,1.971,136.3,9.01,2.3,0.308,16.86,68.57
"2008-08-11 08:05:00",15731,2.277,132.5,5.849,2.613,0.243,23.52,69.13
"2008-08-11 08:10:00",15732,1.745,137.6,16,1.983,0.5,30,68.81
"2008-08-11 08:15:00",15733,2.376,132.4,9.89,2.767,0.545,35.73,68.85
"2008-08-11 08:20:00",15734,2.795,124.1,6.661,3.146,0.589,40.86,68.03
"2008-08-11 08:25:00",15735,3.172,123.9,6.385,3.371,0.53,48.52,66.99
"2008-08-11 08:30:00",15736,3.095,118,9.14,3.492,0.469,56.41,67.03
"2008-08-11 08:35:00",15737,2.671,109.9,9.75,3.009,0.522,63.4,67.03
"2008-08-11 08:40:00",15738,3.633,116.1,12.49,4.279,0.546,71.36,66.81
"2008-08-11 08:45:00",15739,3.606,118.6,12.18,4.119,0.614,79.19,65.74
"2008-08-11 08:50:00",15740,3.562,112.3,7.018,4.305,0.612,86.3,65.65
"2008-08-11 08:55:00",15741,3.941,112.5,9.19,4.776,0.704,92.1,66.04
"2008-08-11 09:00:00",15742,3.573,114.6,10.38,3.998,0.745,103.5,65.14
"2008-08-11 09:05:00",15743,3.856,115.8,11.42,5.001,0.881,109.8,64.86
"2008-08-11 09:10:00",15744,4.212,115.1,9.41,5.753,0.908,116.3,64.08
"2008-08-11 09:15:00",15745,4.493,126.2,9.01,5.256,0.771,122.9,63.8
"2008-08-11 09:20:00",15746,4.548,128.1,10.17,5.07,0.788,133.2,62.77
"2008-08-11 09:25:00",15747,4.343,121,15.49,5.785,0.945,138.1,63.67
"2008-08-11 09:30:00",15748,4.71,120.2,14.69,5.312,1.109,149,63.26
"2008-08-11 09:35:00",15749,4.427,117.6,11.34,5.152,1.075,156.8,62.99
"2008-08-11 09:40:00",15750,4.422,116.3,14.03,5.557,1.226,165.6,61.78
"2008-08-11 09:45:00",15751,3.928,101.5,12.3,5.354,1.264,170.7,61.94
"2008-08-11 09:50:00",15752,3.824,114.3,17.04,5.338,1.422,180.6,61.47
"2008-08-11 09:55:00",15753,4.359,109.7,15.1,5.687,1.291,190.8,60.84
"2008-08-11 10:00:00",15754,4.007,121.7,23.85,5.985,1.382,200.8,60.44
"2008-08-11 10:05:00",15755,4.598,109.9,8.94,5.217,1.438,205.1,61.76
"2008-08-11 10:10:00",15756,5.043,116.1,14.26,6.207,1.56,212.9,60.74
"2008-08-11 10:15:00",15757,5.131,111,11.94,6.53,1.49,220.7,61.29
"2008-08-11 10:20:00",15758,6.077,120.4,11.37,7.281,1.54,226.7,62.33
"2008-08-11 10:25:00",15759,5.741,118.9,9.62,7.118,1.412,229.7,63.19
"2008-08-11 10:30:00",15760,6.016,119.8,10.55,7.196,1.446,237.1,62.83
"2008-08-11 10:35:00",15761,5.697,132.1,12.39,6.573,1.467,253.1,61.52
"2008-08-11 10:40:00",15762,6.682,127,8.39,7.507,1.633,253.2,61.03
"2008-08-11 10:45:00",15763,6.64,131.5,10.47,7.549,1.588,264.6,60.08
"2008-08-11 10:50:00",15764,6.708,125.1,6.39,7.811,1.7,270.7,60.22
"2008-08-11 10:55:00",15765,6.316,115.9,6.107,7.856,1.736,281.4,59.89
"2008-08-11 11:00:00",15766,6.142,119.3,8.7,7.987,1.869,286.4,60.19
"2008-08-11 11:05:00",15767,6.314,117.1,7.891,7.347,1.694,297.3,59.56
"2008-08-11 11:10:00",15768,6.287,122,8.83,7.272,1.861,298.7,59.5
"2008-08-11 11:15:00",15769,7.146,116.3,5.592,8.37,2.079,302.4,58.66
"2008-08-11 11:20:00",15770,6.661,118.2,7.231,8.22,2.114,305.8,58.8
"2008-08-11 11:25:00",15771,7.046,119.5,13.09,8.78,1.933,314.1,59.65
"2008-08-11 11:30:00",15772,6.833,119.8,8.06,8.11,2.175,318.5,58.77
"2008-08-11 11:35:00",15773,7.491,115,8.01,8.54,2.142,321,58.86
"2008-08-11 11:40:00",15774,7.734,114,11.47,8.5,2.137,333.4,59.82
"2008-08-11 11:45:00",15775,7.881,124,7.301,9.33,2.087,338,60.14
"2008-08-11 11:50:00",15776,7.273,122.7,9.42,8.52,2.006,341.7,59.65
"2008-08-11 11:55:00",15777,6.06,112.6,10.21,7.566,2.1,350.7,59.45
"2008-08-11 12:00:00",15778,6.794,123.2,9.73,7.474,2.297,358.6,59.2
"2008-08-11 12:05:00",15779,6.651,115.3,10.62,7.497,2.278,356.5,60.1
"2008-08-11 12:10:00",15780,7.247,108.9,9.72,7.778,2.066,367.8,60.61
"2008-08-11 12:15:00",15781,6.998,111.6,5.907,8.1,1.858,371.7,60.69
"2008-08-11 12:20:00",15782,6.775,106.8,14.46,7.732,2.156,375.5,60.88
"2008-08-11 12:25:00",15783,6.704,114.9,14.91,7.735,2.251,379.8,59.41
"2008-08-11 12:30:00",15784,7.216,106.6,6.671,8.29,2.315,375.6,59.18
"2008-08-11 12:35:00",15785,6.896,112.9,11.42,8.69,2.467,389.2,59.5
"2008-08-11 12:40:00",15786,7.482,109.3,8.23,7.814,2.466,384.8,59.15
"2008-08-11 12:45:00",15787,7.24,113.8,8.15,8.26,2.518,383.6,60.61
"2008-08-11 12:50:00",15788,7.346,109.8,10.09,8.4,2.512,380.9,60.98
