"TOA5","5264","CR1000","5264","CR1000.Std.10","CRD:KLRS_May2013.CR1","36023","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2013-07-09 13:25:00",12659,0.633,111.2,50.27,1.14,10.12,215.1,0.685
"2013-07-09 13:30:00",12660,0.839,47.87,45.46,1.176,10.35,208.8,0.685
"2013-07-09 13:35:00",12661,0.773,3.478,28.33,1.284,10.41,222.5,0.685
"2013-07-09 13:40:00",12662,0.783,42.54,66.91,1.467,10.59,236.8,0.685
"2013-07-09 13:45:00",12663,0.328,40.19,78.47,0.483,11.01,240,0.685
"2013-07-09 13:50:00",12664,1.038,314.7,19.6,1.457,11.01,230.4,0.685
"2013-07-09 13:55:00",12665,1.351,331.2,14.11,1.757,10.62,331.3,0.685
"2013-07-09 14:00:00",12666,1.305,343.2,21.37,1.695,10.6,400.5,0.685
"2013-07-09 14:05:00",12667,1.424,338.1,22.49,1.787,10.66,519.3,0.685
"2013-07-09 14:10:00",12668,1.76,332.9,9.04,1.927,10.63,408.5,0.685
"2013-07-09 14:15:00",12669,1.512,320.3,13.46,1.816,10.5,377.8,0.685
"2013-07-09 14:20:00",12670,1.571,321.5,17.76,1.983,10.39,386.9,0.685
"2013-07-09 14:25:00",12671,2.768,339.7,17.43,3.851,9.86,395.5,0.685
"2013-07-09 14:30:00",12672,2.462,355.4,15.32,3.071,9.09,320.5,0.685
"2013-07-09 14:35:00",12673,2.825,359.3,12.46,3.263,8.9,374.5,0.685
"2013-07-09 14:40:00",12674,2.645,5.638,18.4,3.427,8.83,421.7,0.685
"2013-07-09 14:45:00",12675,3.05,359,23.16,3.623,8.81,471.3,0.685
"2013-07-09 14:50:00",12676,2.969,5.829,12.57,3.665,8.91,460.3,0.685
"2013-07-09 14:55:00",12677,3.372,357.1,5.396,3.998,9.03,445.4,0.685
"2013-07-09 15:00:00",12678,2.788,0.038,8.91,3.505,8.88,576.2,0.685
"2013-07-09 15:05:00",12679,2.552,0.116,11.51,3.231,9.47,627.6,0.685
"2013-07-09 15:10:00",12680,3.42,350.8,16.48,4.168,9.49,710.5,0.685
"2013-07-09 15:15:00",12681,3.036,358.1,14.73,3.28,9.35,504,0.685
"2013-07-09 15:20:00",12682,3.416,349.9,12.36,3.936,9.25,613.8,0.685
"2013-07-09 15:25:00",12683,2.979,352.8,10.32,3.584,9.07,415.6,0.685
"2013-07-09 15:30:00",12684,2.831,356.7,14.38,3.299,8.94,335,0.685
"2013-07-09 15:35:00",12685,3.209,351.7,13.31,3.714,8.99,425.1,0.685
"2013-07-09 15:40:00",12686,3.205,2.34,12.2,3.819,9.23,535.8,0.685
"2013-07-09 15:45:00",12687,3.256,347.1,20.34,3.809,9.45,566.8,0.685
"2013-07-09 15:50:00",12688,3.611,4.547,12.98,4.074,9.46,485.1,0.685
"2013-07-09 15:55:00",12689,3.175,352.2,13.73,3.629,9.35,401.4,0.685
"2013-07-09 16:00:00",12690,2.933,357,27.93,3.423,9.24,260.5,0.685
"2013-07-09 16:05:00",12691,2.77,354.5,24.58,3.469,9.04,310.4,0.685
"2013-07-09 16:10:00",12692,3.054,356.4,16.16,3.414,8.99,303.1,0.685
"2013-07-09 16:15:00",12693,3.074,359.6,16.07,4.054,9.11,376.3,0.685
"2013-07-09 16:20:00",12694,3.506,1.797,9.56,4.185,9.02,294.2,0.685
"2013-07-09 16:25:00",12695,2.811,1.38,20.34,3.463,8.86,247.9,0.685
"2013-07-09 16:30:00",12696,1.778,334.5,24.64,2.283,9.27,277.8,0.685
"2013-07-09 16:35:00",12697,2.032,335.1,20.13,2.862,9.59,308.2,0.685
"2013-07-09 16:40:00",12698,2.332,331.9,18.89,2.711,9.3,268.1,0.685
"2013-07-09 16:45:00",12699,2.308,339.1,18.04,3.054,9.11,267.5,0.685
"2013-07-09 16:50:00",12700,1.865,335.1,27.53,2.512,9.28,278.8,0.685
"2013-07-09 16:55:00",12701,2.022,345.7,23.95,2.862,9.4,261.8,0.685
"2013-07-09 17:00:00",12702,3.183,355.8,21.43,4.322,9.37,326.5,0.685
"2013-07-09 17:05:00",12703,2.247,13.04,18.48,3.541,9.2,324.6,0.685
"2013-07-09 17:10:00",12704,2.061,13.46,17.24,2.711,9,245.9,0.685
"2013-07-09 17:15:00",12705,1.989,7.99,46.03,3.048,8.89,226.6,0.685
"2013-07-09 17:20:00",12706,2.791,11.99,10.23,3.711,8.52,325,0.685
"2013-07-09 17:25:00",12707,2.959,0.451,21.37,4.021,8.7,259.2,0.685
"2013-07-09 17:30:00",12708,2.558,5.098,21.32,4.106,8.6,210,0.685
"2013-07-09 17:35:00",12709,2.683,11.53,10.18,3.339,8.51,163.6,0.685
"2013-07-09 17:40:00",12710,1.83,5.445,16.95,2.816,8.31,129.9,0.685
"2013-07-09 17:45:00",12711,1.545,14.35,15.03,1.989,8.42,105.8,0.685
"2013-07-09 17:50:00",12712,1.468,27.51,21.04,2.074,8.3,88.1,0.685
"2013-07-09 17:55:00",12713,1.435,19.95,14.11,1.947,8.33,74.26,0.685
"2013-07-09 18:00:00",12714,2.083,27.08,21.25,2.607,8.22,64.46,0.685
"2013-07-09 18:05:00",12715,1.85,24.91,20.81,2.3,8.05,47.16,0.685
"2013-07-09 18:10:00",12716,2.062,16.15,21.99,3.126,7.962,33.24,0.685
"2013-07-09 18:15:00",12717,1.903,11.46,14.02,2.381,7.815,25.82,0.685
"2013-07-09 18:20:00",12718,1.587,26.53,8.06,2.316,7.757,22.49,0.685
"2013-07-09 18:25:00",12719,1.364,23.55,10.52,2.146,7.806,25.71,0.685
"2013-07-09 18:30:00",12720,1.33,35.1,22.04,2.022,7.833,30.77,0.685
"2013-07-09 18:35:00",12721,1.437,38.99,16.02,1.898,7.892,27.65,0.685
"2013-07-09 18:40:00",12722,1.51,55.5,13.7,1.715,7.822,24.62,0.685
"2013-07-09 18:45:00",12723,1.626,45.46,19.13,2.267,7.857,27.27,0.685
"2013-07-09 18:50:00",12724,0.521,36.82,13.53,1.552,7.905,39.57,0.685
"2013-07-09 18:55:00",12725,0.205,59.66,16.33,0.572,8.1,34.82,0.686
"2013-07-09 19:00:00",12726,0.277,97.4,37.53,0.722,8.15,24.98,0.686
"2013-07-09 19:05:00",12727,0.571,190.1,50.59,1.405,8.15,12.88,0.686
"2013-07-09 19:10:00",12728,0.992,177.2,43.36,1.401,8.13,0.508,0.686
"2013-07-09 19:15:00",12729,0.876,280.3,47.51,1.927,8.07,-4.854,0.686
"2013-07-09 19:20:00",12730,0.059,39.22,8.32,0.461,8.13,5.261,0.686
"2013-07-09 19:25:00",12731,0.302,60.55,60.76,0.928,8.15,13.32,0.686
"2013-07-09 19:30:00",12732,0.303,307.2,66.76,0.761,8.14,24.45,0.686
"2013-07-09 19:35:00",12733,0.172,210.4,40.43,0.434,8.06,36.88,0.686
"2013-07-09 19:40:00",12734,0.803,15.22,46.01,1.542,8.02,39.98,0.686
"2013-07-09 19:45:00",12735,0.156,1.737,39.32,0.611,7.988,46.77,0.686
"2013-07-09 19:50:00",12736,1.175,20.41,29.13,1.728,7.88,39.4,0.686
"2013-07-09 19:55:00",12737,0.57,353.8,40.74,1.055,7.724,39.5,0.686
"2013-07-09 20:00:00",12738,0.477,185.3,55.78,0.993,7.743,39.25,0.686
"2013-07-09 20:05:00",12739,0.288,223.1,45.84,0.761,7.826,45.98,0.686
"2013-07-09 20:10:00",12740,0.533,190.7,58.95,0.954,7.814,42.12,0.686
"2013-07-09 20:15:00",12741,0.548,244.1,56.54,1.019,7.826,38.56,0.686
"2013-07-09 20:20:00",12742,0.346,0.118,85.9,1.039,7.787,32.71,0.686
"2013-07-09 20:25:00",12743,1.104,318.9,63.91,1.996,7.787,20.84,0.686
"2013-07-09 20:30:00",12744,1.195,338.5,17.5,1.813,7.807,13.98,0.686
"2013-07-09 20:35:00",12745,0.917,291.9,31.4,1.3,7.824,12.68,0.686
"2013-07-09 20:40:00",12746,0.68,237.9,11.79,1.169,7.801,18.71,0.686
"2013-07-09 20:45:00",12747,0.238,314.8,26.2,0.761,7.879,23.87,0.686
"2013-07-09 20:50:00",12748,0.007,334.6,40.97,0.042,8.07,32.54,0.686
"2013-07-09 20:55:00",12749,0.396,288.9,17.96,0.748,8.22,19.8,0.686
"2013-07-09 21:00:00",12750,0.15,285.5,8.83,0.601,8.06,14.54,0.686
"2013-07-09 21:05:00",12751,0.168,189.7,12.51,0.454,8.06,5.033,0.686
"2013-07-09 21:10:00",12752,0.637,220.3,9.06,1.026,7.968,-1.932,0.686
"2013-07-09 21:15:00",12753,0.369,184.6,29.02,0.644,7.954,3.025,0.686
"2013-07-09 21:20:00",12754,0.172,213.7,4.704,0.516,8.05,3.787,0.686
"2013-07-09 21:25:00",12755,0.463,219.6,11.7,0.706,8.11,-7.117,0.686
"2013-07-09 21:30:00",12756,0.183,226.1,10.77,0.382,8.14,-6.38,0.686
"2013-07-09 21:35:00",12757,0.329,238.6,12.92,0.572,8.15,-21.61,0.686
"2013-07-09 21:40:00",12758,0.088,240.4,8.53,0.392,8.15,-21.76,0.686
"2013-07-09 21:45:00",12759,0.114,218.8,5.796,0.359,8.17,-18.45,0.686
"2013-07-09 21:50:00",12760,0.086,174.3,18.54,0.203,8.17,-22.83,0.686
"2013-07-09 21:55:00",12761,0.003,161.7,6.102,0.029,8.17,-23.59,0.686
"2013-07-09 22:00:00",12762,0.079,153.2,3.457,0.487,8.19,-21.73,0.686
"2013-07-09 22:05:00",12763,0.063,153.9,12.29,0.287,8.18,-21.25,0.686
"2013-07-09 22:10:00",12764,0.254,178.7,13.42,0.51,8.17,-26.26,0.686
"2013-07-09 22:15:00",12765,0,0,0,0,8.16,-26.26,0.686
"2013-07-09 22:20:00",12766,0.049,156.6,3.573,0.189,8.17,-27.45,0.686
"2013-07-09 22:25:00",12767,0.019,179.5,10.09,0.111,8.13,-28.77,0.686
"2013-07-09 22:30:00",12768,0,0,0,0,8.1,-26.74,0.686
"2013-07-09 22:35:00",12769,0,0,0,0,8.05,-27.83,0.686
"2013-07-09 22:40:00",12770,0,0,0,0,8.06,-27.96,0.686
"2013-07-09 22:45:00",12771,0,0,0,0,8.08,-30.3,0.686
"2013-07-09 22:50:00",12772,0,0,0,0,8.07,-29.64,0.686
"2013-07-09 22:55:00",12773,0,0,0,0,8.07,-26.46,0.686
"2013-07-09 23:00:00",12774,0,0,0,0,8.04,-27.63,0.686
"2013-07-09 23:05:00",12775,0.023,125.5,6.119,0.157,8.02,-28.85,0.686
"2013-07-09 23:10:00",12776,0.029,111.7,1.807,0.196,7.964,-31.06,0.686
"2013-07-09 23:15:00",12777,0.325,156.5,5.98,0.578,7.883,-30.78,0.686
"2013-07-09 23:20:00",12778,0.618,161.1,8.44,1.124,7.766,-37.52,0.686
"2013-07-09 23:25:00",12779,0.168,157.2,2.885,0.474,7.865,-31.93,0.686
"2013-07-09 23:30:00",12780,0.032,76.46,4.073,0.209,7.827,-28.06,0.686
"2013-07-09 23:35:00",12781,0,0,0,0,7.787,-26.92,0.686
"2013-07-09 23:40:00",12782,0,0,0,0,7.771,-27.4,0.686
"2013-07-09 23:45:00",12783,0.013,314.1,0.691,0.082,7.764,-26.08,0.686
"2013-07-09 23:50:00",12784,0.017,45.52,4.969,0.088,7.71,-25.98,0.686
"2013-07-09 23:55:00",12785,0,0,0,0,7.678,-25.47,0.686
"2013-07-10 00:00:00",12786,0,0,0,0,7.655,-24.3,0.686
"2013-07-10 00:05:00",12787,0,0,0,0,7.591,-25.88,0.686
"2013-07-10 00:10:00",12788,0,0,0,0,7.548,-26.79,0.686
"2013-07-10 00:15:00",12789,0.109,296,23.75,0.415,7.553,-31.29,0.686
"2013-07-10 00:20:00",12790,0.309,333.5,23.96,0.696,7.534,-36.37,0.686
"2013-07-10 00:25:00",12791,0.363,340.4,17.86,0.663,7.456,-34.19,0.686
"2013-07-10 00:30:00",12792,0.271,355.4,19.25,0.503,7.338,-30.4,0.686
"2013-07-10 00:35:00",12793,0.423,4.692,14.61,0.761,7.164,-30.25,0.686
"2013-07-10 00:40:00",12794,0.321,36.6,11.45,0.572,7.043,-27.1,0.686
"2013-07-10 00:45:00",12795,0.401,37.5,18.03,0.728,6.998,-27.58,0.686
"2013-07-10 00:50:00",12796,0.155,48.4,26.23,0.604,6.983,-25.32,0.686
"2013-07-10 00:55:00",12797,0.326,16.98,14.2,0.624,6.934,-24.25,0.686
"2013-07-10 01:00:00",12798,0.724,17.57,10.23,1.045,6.873,-24.17,0.686
"2013-07-10 01:05:00",12799,0.686,20.68,22.34,1.058,6.816,-23.92,0.686
"2013-07-10 01:10:00",12800,0.317,46.27,14.24,0.614,6.792,-22.04,0.686
"2013-07-10 01:15:00",12801,0.406,43.47,10.45,0.65,6.76,-22.01,0.686
"2013-07-10 01:20:00",12802,0.968,46.87,13.15,1.405,6.76,-24.5,0.686
"2013-07-10 01:25:00",12803,0.659,48.4,14.73,0.784,6.76,-23.44,0.686
"2013-07-10 01:30:00",12804,0.232,22.76,18.89,0.614,6.739,-21.38,0.686
"2013-07-10 01:35:00",12805,0.413,41.57,16,0.706,6.711,-22.88,0.686
"2013-07-10 01:40:00",12806,0.04,47.61,11.16,0.167,6.695,-22.83,0.686
"2013-07-10 01:45:00",12807,0.006,44.55,0,0.056,6.665,-23.85,0.686
"2013-07-10 01:50:00",12808,0.001,114.3,0,0.01,6.665,-23.26,0.686
"2013-07-10 01:55:00",12809,0.02,72.58,8.35,0.098,6.675,-23.8,0.686
"2013-07-10 02:00:00",12810,0.124,166.4,40.54,0.523,6.694,-23.67,0.686
"2013-07-10 02:05:00",12811,0.413,354.2,30.9,0.683,6.7,-26.87,0.686
"2013-07-10 02:10:00",12812,0.078,136.4,22.36,0.304,6.73,-25.12,0.686
"2013-07-10 02:15:00",12813,0.028,22.82,16.42,0.167,6.722,-23.13,0.686
"2013-07-10 02:20:00",12814,0.254,37.6,18.71,0.451,6.689,-24.15,0.686
"2013-07-10 02:25:00",12815,0.035,60.85,8.13,0.203,6.637,-23.59,0.686
"2013-07-10 02:30:00",12816,0,0,0,0,6.603,-23.24,0.686
"2013-07-10 02:35:00",12817,0.044,45.93,6.598,0.222,6.572,-22.22,0.686
"2013-07-10 02:40:00",12818,0.051,49.17,6.26,0.353,6.531,-22.3,0.686
"2013-07-10 02:45:00",12819,0.63,142.7,76.65,1.477,6.528,-23.49,0.686
"2013-07-10 02:50:00",12820,0.181,165.6,11.5,0.81,6.539,-21.08,0.686
"2013-07-10 02:55:00",12821,0,0,0,0,6.502,-20.39,0.686
"2013-07-10 03:00:00",12822,0,0,0,0,6.473,-21.43,0.686
"2013-07-10 03:05:00",12823,0,0,0,0,6.442,-21.21,0.686
"2013-07-10 03:10:00",12824,0,0,0,0,6.334,-20.39,0.686
"2013-07-10 03:15:00",12825,0,0,0,0,6.223,-20.39,0.686
"2013-07-10 03:20:00",12826,0.076,212.7,13.17,0.346,6.228,-22.48,0.686
"2013-07-10 03:25:00",12827,0.235,193,14.38,0.581,6.374,-22.81,0.686
"2013-07-10 03:30:00",12828,0.163,193.9,7.095,0.689,6.334,-20.55,0.686
"2013-07-10 03:35:00",12829,0.354,183.1,5.299,0.738,6.318,-20.49,0.686
"2013-07-10 03:40:00",12830,0.067,121.7,5.987,0.255,6.31,-19.78,0.686
"2013-07-10 03:45:00",12831,0.2,179.5,10.51,0.506,6.236,-19.99,0.686
"2013-07-10 03:50:00",12832,0,0,0,0,6.215,-19.99,0.686
"2013-07-10 03:55:00",12833,0.065,163,3.704,0.438,6.174,-20.06,0.686
"2013-07-10 04:00:00",12834,0.178,185.9,17.14,0.444,6.151,-20.04,0.686
"2013-07-10 04:05:00",12835,0.295,219.7,14.78,0.464,6.123,-19.93,0.686
"2013-07-10 04:10:00",12836,0.508,199.3,17.54,0.748,6.144,-20.6,0.686
"2013-07-10 04:15:00",12837,0.347,172.3,62.23,0.689,6.193,-22.88,0.686
"2013-07-10 04:20:00",12838,0.387,241.8,22.02,0.565,6.22,-21.71,0.686
"2013-07-10 04:25:00",12839,0.167,237.7,3.873,0.48,6.154,-19.17,0.686
"2013-07-10 04:30:00",12840,0.085,232.2,7.655,0.255,6.102,-18.97,0.686
"2013-07-10 04:35:00",12841,0.427,215.4,5.959,0.568,6.073,-20.42,0.686
"2013-07-10 04:40:00",12842,0.56,210.7,3.743,0.745,6.043,-20.29,0.686
"2013-07-10 04:45:00",12843,0.103,192.7,11.8,0.614,6.076,-19.48,0.686
"2013-07-10 04:50:00",12844,0,0,0,0,6.076,-19.02,0.686
"2013-07-10 04:55:00",12845,0.279,160.3,6.722,0.519,6.083,-18.94,0.686
"2013-07-10 05:00:00",12846,0.116,173,9.44,0.346,6.112,-18.54,0.686
"2013-07-10 05:05:00",12847,0.39,180.6,8.22,0.751,6.046,-18.66,0.686
"2013-07-10 05:10:00",12848,0.415,195.7,11.63,0.601,6.077,-18.38,0.686
"2013-07-10 05:15:00",12849,0.278,158.3,15.84,0.539,6.056,-17.88,0.686
"2013-07-10 05:20:00",12850,0.003,184.1,8.4,0.016,6.029,-16.68,0.686
"2013-07-10 05:25:00",12851,0.18,220,9.93,0.336,5.983,-15.54,0.686
"2013-07-10 05:30:00",12852,0.463,208.2,6.664,0.715,5.953,-15.41,0.686
"2013-07-10 05:35:00",12853,0.204,183.3,24.49,0.434,6.014,-14.49,0.686
"2013-07-10 05:40:00",12854,0.135,151.2,14.57,0.34,6.031,-14.09,0.686
"2013-07-10 05:45:00",12855,0.414,162.9,29.44,0.666,6.021,-13.58,0.686
"2013-07-10 05:50:00",12856,0.004,221.7,0,0.039,5.986,-12.41,0.686
"2013-07-10 05:55:00",12857,0.161,135,10.44,0.35,6.018,-14.19,0.686
"2013-07-10 06:00:00",12858,0.013,154.5,0.004,0.127,6.112,-12.46,0.686
"2013-07-10 06:05:00",12859,0,0,0,0,6.131,-11.24,0.686
"2013-07-10 06:10:00",12860,0,0,0,0,6.162,-11.09,0.686
"2013-07-10 06:15:00",12861,0.24,209.9,20.82,0.614,6.131,-12.51,0.686
"2013-07-10 06:20:00",12862,0.003,201.4,0,0.033,6.122,-10.88,0.686
"2013-07-10 06:25:00",12863,0.004,349.6,0.18,0.033,6.129,-10.43,0.686
"2013-07-10 06:30:00",12864,0.143,300.8,23.51,0.601,6.186,-9.99,0.686
"2013-07-10 06:35:00",12865,0.679,275.3,18.67,1.388,6.228,-10.07,0.686
"2013-07-10 06:40:00",12866,1.283,252.7,6.353,1.872,6.224,-6.637,0.686
"2013-07-10 06:45:00",12867,1.445,237.5,12.73,1.865,6.179,-2.924,0.686
"2013-07-10 06:50:00",12868,1.958,221.4,13.91,2.561,6.163,-2.238,0.686
"2013-07-10 06:55:00",12869,2.003,231.4,7.639,2.401,6.175,-6.052,0.686
"2013-07-10 07:00:00",12870,2.134,232.4,9.32,2.659,6.171,-6.814,0.686
"2013-07-10 07:05:00",12871,1.96,234,14.56,2.427,6.129,-3.458,0.686
"2013-07-10 07:10:00",12872,1.987,237.4,14.16,2.453,6.096,-5.416,0.686
"2013-07-10 07:15:00",12873,1.86,235.2,14.42,2.303,6.094,-10.4,0.686
"2013-07-10 07:20:00",12874,1.805,238.4,16.66,2.225,6.056,-11.67,0.686
"2013-07-10 07:25:00",12875,2.046,246.9,10.64,2.447,6.028,-15.87,0.686
"2013-07-10 07:30:00",12876,1.742,232.5,15.95,2.27,5.999,-8.82,0.686
"2013-07-10 07:35:00",12877,1.472,240.9,14.85,1.888,5.956,-4.323,0.686
"2013-07-10 07:40:00",12878,1.417,249.7,15.38,1.921,5.972,-6.535,0.686
"2013-07-10 07:45:00",12879,1.604,249.5,12.41,2.091,5.947,-6.865,0.686
"2013-07-10 07:50:00",12880,1.265,240.9,9.24,1.637,5.935,2.238,0.686
"2013-07-10 07:55:00",12881,1.142,258.8,27.02,1.539,6.046,7.501,0.686
"2013-07-10 08:00:00",12882,1.862,298.9,21.2,2.577,6.47,2.594,0.686
"2013-07-10 08:05:00",12883,0.651,269.3,51.91,1.343,6.74,24.08,0.686
"2013-07-10 08:10:00",12884,0.616,312.9,50.2,1.29,6.778,18.51,0.686
"2013-07-10 08:15:00",12885,0.96,304.3,25.77,1.277,6.773,1.958,0.686
"2013-07-10 08:20:00",12886,0.9,251.7,16.45,1.385,6.628,2.543,0.686
"2013-07-10 08:25:00",12887,0.751,233,16.84,0.931,6.536,5.747,0.686
"2013-07-10 08:30:00",12888,0.872,264.3,47.81,1.205,6.542,2.161,0.686
"2013-07-10 08:35:00",12889,0.384,248.9,22.44,0.67,6.575,11.42,0.686
"2013-07-10 08:40:00",12890,1.314,298.4,78.16,2.541,6.619,1.322,0.686
"2013-07-10 08:45:00",12891,0.993,276.9,32.59,1.414,6.665,10.63,0.686
"2013-07-10 08:50:00",12892,0.781,266.2,20.34,1.042,6.662,17.85,0.686
"2013-07-10 08:55:00",12893,1.076,242,38.38,1.542,6.647,14.06,0.686
"2013-07-10 09:00:00",12894,0.586,224.7,22.06,1.245,6.696,20.16,0.686
"2013-07-10 09:05:00",12895,0.955,246.5,19.75,1.627,6.726,29.57,0.686
"2013-07-10 09:10:00",12896,1.41,255.4,16.49,1.986,6.556,25.07,0.686
"2013-07-10 09:15:00",12897,1.114,239.8,12.09,1.584,6.51,33.59,0.686
"2013-07-10 09:20:00",12898,1.533,220.6,10.26,1.944,6.391,34.5,0.686
"2013-07-10 09:25:00",12899,1.103,238.1,13.35,1.424,6.391,44.19,0.686
"2013-07-10 09:30:00",12900,1.667,246.6,18.24,1.953,6.454,49.33,0.686
"2013-07-10 09:35:00",12901,1.275,231.2,16.3,1.617,6.469,71.09,0.686
"2013-07-10 09:40:00",12902,0.399,200.4,10.85,0.941,6.743,93.3,0.686
"2013-07-10 09:45:00",12903,0.566,283,18.18,1.091,7.107,94.5,0.686
"2013-07-10 09:50:00",12904,0.726,326.3,26.37,1.039,7.238,104.3,0.686
"2013-07-10 09:55:00",12905,0.539,302.6,33.79,0.869,7.336,126.2,0.686
"2013-07-10 10:00:00",12906,0.246,317.1,39.3,0.617,7.572,164,0.686
"2013-07-10 10:05:00",12907,0.682,351.1,23.23,1.245,7.73,142.6,0.686
"2013-07-10 10:10:00",12908,0.736,328.6,33.52,1.382,7.741,130.4,0.686
"2013-07-10 10:15:00",12909,1.083,13.42,18.99,1.617,7.731,137.9,0.686
"2013-07-10 10:20:00",12910,0.592,349.4,17.67,1.209,7.793,159.7,0.686
"2013-07-10 10:25:00",12911,1.19,14.85,15.47,1.96,7.842,138.2,0.686
"2013-07-10 10:30:00",12912,0.926,341.1,24.56,1.708,7.767,143.1,0.686
"2013-07-10 10:35:00",12913,0.56,315.9,14.61,0.898,7.857,168.1,0.686
"2013-07-10 10:40:00",12914,0.598,270.1,17.52,0.915,7.808,167.9,0.686
"2013-07-10 10:45:00",12915,0.926,305.5,39.71,1.532,7.812,153,0.686
"2013-07-10 10:50:00",12916,1.266,309.6,21.38,1.669,7.786,180.4,0.686
"2013-07-10 10:55:00",12917,0.689,326.8,49.27,1.369,7.928,188.6,0.686
"2013-07-10 11:00:00",12918,1.432,345.5,28.63,1.973,8.14,182.2,0.686
"2013-07-10 11:05:00",12919,1.881,22.14,6.922,2.479,8.36,206.8,0.686
"2013-07-10 11:10:00",12920,2.283,2.429,10.35,2.96,8.41,251.2,0.686
"2013-07-10 11:15:00",12921,2.151,356.9,20.81,2.649,8.49,311.5,0.686
"2013-07-10 11:20:00",12922,2.491,348.8,26.13,3.08,8.42,232.8,0.686
"2013-07-10 11:25:00",12923,2.233,3.763,20.31,3.185,8.06,218.9,0.686
"2013-07-10 11:30:00",12924,2.134,355.4,14.9,3.08,8.11,234.1,0.686
"2013-07-10 11:35:00",12925,2.711,356.5,12.39,3.211,8.04,233.7,0.686
"2013-07-10 11:40:00",12926,2.991,359.7,16.21,3.838,8.02,261.9,0.685
"2013-07-10 11:45:00",12927,3,357.6,20.95,3.858,8.04,220.8,0.685
"2013-07-10 11:50:00",12928,3.21,351.1,23.11,4.374,7.904,241.3,0.685
"2013-07-10 11:55:00",12929,2.768,349.1,23.85,3.989,7.832,196.9,0.685
"2013-07-10 12:00:00",12930,2.936,352.4,14.01,3.577,7.817,221.5,0.685
"2013-07-10 12:05:00",12931,1.685,342.9,26,2.871,8.02,217.5,0.685
"2013-07-10 12:10:00",12932,1.799,349.8,20.04,2.532,8.12,223.8,0.685
"2013-07-10 12:15:00",12933,2.162,0.284,34.36,3.061,8.26,379.3,0.685
"2013-07-10 12:20:00",12934,2.035,340.1,22.09,3.094,8.65,309,0.685
"2013-07-10 12:25:00",12935,2.442,348,16.43,3.234,8.47,275.6,0.685
"2013-07-10 12:30:00",12936,3.657,8.8,21.97,4.701,8.36,474.4,0.685
"2013-07-10 12:35:00",12937,3.471,358.7,16.36,3.946,8.6,494.7,0.685
"2013-07-10 12:40:00",12938,3.817,360,12.42,4.554,8.39,210.4,0.685
"2013-07-10 12:45:00",12939,3.538,2.154,15.04,4.534,7.868,189,0.685
"2013-07-10 12:50:00",12940,3.319,355.5,15.51,4.315,7.936,196.9,0.685
"2013-07-10 12:55:00",12941,4.119,359.9,11.32,5.759,7.848,186.1,0.685
"2013-07-10 13:00:00",12942,2.752,4.706,14.21,4.041,7.874,205.8,0.685
"2013-07-10 13:05:00",12943,2.182,0.43,16.28,3.401,8.02,221.7,0.685
"2013-07-10 13:10:00",12944,2.595,6.936,11.92,3.515,8.12,241,0.685
"2013-07-10 13:15:00",12945,2.313,358.6,15.34,3.08,8.29,289.8,0.685
"2013-07-10 13:20:00",12946,2.547,0.804,14.45,3.211,8.42,345.7,0.685
"2013-07-10 13:25:00",12947,3.024,353.6,11.32,3.972,8.72,620.6,0.685
"2013-07-10 13:30:00",12948,3.732,1.614,11.57,4.972,9.03,750.7,0.685
"2013-07-10 13:35:00",12949,3.285,13.69,16.08,4.426,8.84,412.7,0.685
"2013-07-10 13:40:00",12950,3.236,355.3,18.79,3.956,8.7,417.8,0.685
"2013-07-10 13:45:00",12951,3.725,10.54,10.94,4.854,8.56,474,0.685
"2013-07-10 13:50:00",12952,3.432,2.913,13.25,4.488,8.59,520,0.685
"2013-07-10 13:55:00",12953,3.447,356.3,13.9,4.332,8.81,499.3,0.685
"2013-07-10 14:00:00",12954,3.759,1.741,12.64,4.59,8.73,418.9,0.685
"2013-07-10 14:05:00",12955,2.617,9,28.06,3.391,9.01,561.7,0.685
"2013-07-10 14:10:00",12956,3.015,6.719,11.01,3.829,9.3,615.1,0.685
"2013-07-10 14:15:00",12957,3.348,10.66,17.99,4.452,9.5,617,0.685
"2013-07-10 14:20:00",12958,3.231,350,21.17,4.178,9.65,604.3,0.685
"2013-07-10 14:25:00",12959,3.314,348.1,24.87,4.616,9.79,566.9,0.685
"2013-07-10 14:30:00",12960,4.111,0.371,7.375,4.704,9.49,612.5,0.685
"2013-07-10 14:35:00",12961,3.785,356.3,12.27,4.439,9.56,653,0.685
"2013-07-10 14:40:00",12962,3.526,359.3,19.3,4.58,9.51,396.4,0.685
"2013-07-10 14:45:00",12963,4.102,0.211,13.95,5.664,9.47,594.3,0.685
"2013-07-10 14:50:00",12964,3.456,358.2,17.08,4.227,9.56,411.3,0.685
"2013-07-10 14:55:00",12965,3.772,9.5,13.49,4.697,9.56,579,0.685
"2013-07-10 15:00:00",12966,3.666,8.7,30.28,4.753,9.52,597.1,0.685
